,0,1,2,3,4,5,6,7,8,9,10
13246,13246,13632,9600,17579,17553,16811,13828,6085,10646,4861,11733
13247,13247,8511,17034,2191,4401,6219,2586,5470,16836,12922,17592
13248,13248,1358,2346,1237,4420,215,13041,3873,8922,2504,15170
13249,13249,5124,1685,1476,3688,10885,12781,4616,1363,4618,6043
13250,13250,14848,3586,1730,15970,1767,61,87,5834,16441,711
13251,13251,17226,17729,3539,12426,2707,14746,4544,11347,906,7621
13252,13252,11139,8637,7725,3342,17553,9623,8438,17422,5874,11672
13253,13253,9096,7717,8973,8217,5618,12576,9467,8805,10241,9917
13254,13254,3962,8570,116,10935,5688,12821,3914,12400,973,2077
13255,13255,2226,13329,6304,8131,2699,2969,10400,4352,3341,14642
13256,13256,14912,2656,8162,8538,11444,17274,4574,16131,3850,998
13257,13257,6694,11136,9620,11107,15345,2295,17073,17265,16918,11672
13258,13258,10299,3390,391,1136,13150,298,14313,7964,331,2321
13259,13259,416,1231,548,1930,9947,4512,14804,401,4831,10455
13260,13260,10223,7326,1656,11732,7048,5249,8784,14187,13697,3260
13261,13261,5451,16142,16687,11470,17363,12620,13323,3997,8030,13951
13262,13262,13760,7439,12059,4192,4551,3081,13610,5780,13312,3752
13263,13263,17182,15172,7968,8946,9068,9870,8646,9076,2811,8916
13264,13264,9874,1298,9301,15701,15860,8689,13707,4383,3577,17397
13265,13265,2240,4261,6537,15490,4898,16692,1787,17334,4953,17515
13266,13266,9052,2703,14138,3775,10704,3942,5221,822,1211,13786
13267,13267,3125,13416,5283,1354,884,5346,3966,6588,3672,12095
13268,13268,16585,9746,13946,14355,10580,10238,4609,11297,12622,15284
13269,13269,1177,4442,9764,5053,7170,3531,2238,9010,12260,9708
13270,13270,11630,5236,8545,12280,10144,3520,473,2316,5486,5318
13271,13271,15475,4189,3320,3103,7127,2795,7790,12604,12465,6570
13272,1606,13595,2559,13272,9099,3452,7867,10418,17497,2271,15422
13273,13273,4137,2737,14435,12123,7864,3674,10923,17083,13833,16511
13274,13274,6903,16388,8975,11539,15391,2108,15879,7749,11150,13325
13275,13275,17363,3997,5451,16142,11470,16687,13261,12620,13323,4445
13276,13276,6814,16903,14317,7177,11897,16539,11183,13142,8102,12418
13277,13277,16356,12908,10040,7360,11247,9295,1430,4536,11313,4844
13278,13278,11165,12654,13824,8322,12364,13530,9232,5100,7004,14367
13279,13279,15804,4338,12142,3176,8864,4038,3597,14185,4381,7027
13280,77,13280,13725,17308,9016,355,11644,4453,14541,7350,2399
13281,13281,17137,15269,4112,14473,14445,13911,9741,15371,7813,4869
13282,13282,16144,5751,16643,13356,7701,13401,12993,4461,16282,5906
13283,13283,3459,9194,12507,4634,13963,5881,9877,3165,7302,7178
13284,13534,2118,13284,17143,13137,4166,13295,16586,13238,16076,4893
13285,13285,1457,13874,9443,11907,17613,6289,3739,13317,1513,6052
13286,13286,16527,9019,8933,4814,13399,867,5007,12165,14416,8631
13287,13287,15842,8895,5084,16266,6994,17608,3381,9573,12815,17740
13288,13288,12941,4877,6932,15513,17756,9401,11672,16830,15282,4705
13289,5267,13289,13093,12999,9850,8523,5564,12985,13909,4170,6695
13290,13290,11702,9626,751,11937,15628,8024,8693,13684,13429,5356
13291,13291,14914,8630,10490,15409,9192,15716,7809,10013,6023,13724
13292,13292,14036,6264,13831,9334,15784,16572,15609,16329,17284,13911
13293,13293,11559,3084,9775,7553,7784,13079,17214,8510,511,8519
13294,13294,2562,6055,3859,9289,16858,2144,11646,755,239,17687
13295,13295,13137,17143,2118,13284,13534,4166,16586,16076,13238,2426
13296,13296,13382,13198,6199,2347,8429,9876,6425,7933,1460,11679
13297,13297,9190,16457,734,15326,16820,14611,14090,16386,17442,14380
13298,13298,11011,5723,8500,7484,10173,5307,9557,15145,10258,12688
13299,13299,13833,16511,10923,6238,14628,14326,16764,12624,16209,15538
13300,13300,8206,11425,2313,10603,13290,17108,3976,10645,10863,15103
13301,13301,12410,9211,15647,8762,10847,12448,10014,15680,10625,9959
13302,13302,16243,8744,16486,13187,14336,11131,991,7269,5380,12752
13303,13303,3463,13956,10397,245,1875,501,15941,7585,12959,2386
13304,13304,10673,1532,16303,15896,11172,4644,10173,3623,7323,14477
13305,13305,5750,12503,10651,2066,5975,11463,14151,16623,17648,13841
13306,13306,11099,8038,15557,7916,3283,6252,11374,11262,1785,6625
13307,13307,16179,4606,8363,3152,1348,14338,12978,1371,9647,10715
13308,13308,17416,14033,12716,9035,16240,14705,16058,8650,14764,17639
13309,13309,8718,11409,16291,5802,11766,16905,10567,12758,15556,14298
13310,13310,4310,11783,9837,8821,14252,12231,14374,12352,10333,6902
13311,13311,12837,16929,14221,16141,5911,16954,12698,6663,1188,9834
13312,5780,13312,13760,4192,13610,12059,3081,4551,13262,7439,3752
13313,13313,14291,7627,16823,13425,984,4407,1866,2967,8093,4576
13314,13314,10075,4664,2993,2821,5382,1719,8587,433,325,541
13315,1731,13315,15871,11755,6749,4851,13918,223,3642,2070,10919
13316,13316,14325,9750,3654,2441,11208,4351,11613,1102,11418,12469
13317,13317,15304,1513,6052,11482,883,1210,3739,230,9443,1457
13318,13318,12665,14188,1782,10035,1175,6462,875,7708,12464,1110
13319,13319,16114,10157,6296,14366,7754,9826,6087,15390,7719,5833
13320,13320,12068,16917,14400,6953,3562,9964,12627,13845,16145,3431
13321,13321,4022,12108,3969,6416,2037,6283,7801,10752,420,8110
13322,13322,14956,12585,11566,12399,9937,16169,14718,13105,3290,12466
13323,13323,2698,13951,5451,16142,16687,11470,17363,13261,12620,3997
13324,13324,1259,3457,2791,14654,12695,12117,10542,5870,16389,10759
13325,13325,15879,11150,3769,2108,7749,10711,2825,15391,1204,17241
13326,13326,3086,2406,14874,12992,2764,13592,8785,2324,16183,2280
13327,13327,12660,13242,6547,17332,12521,14743,15657,12635,10329,4693
13328,14641,13328,6294,11142,11383,7364,7367,11946,14663,17530,4181
13329,13329,13255,2226,8131,6304,2969,10400,4352,3341,2699,14642
13330,13330,1528,8054,10429,3749,97,2170,3871,8898,208,1632
13331,13331,8158,4928,7057,2879,14572,13210,4420,11602,8746,4843
13332,13332,11540,15451,12408,8768,12678,12384,17244,12650,9921,17174
13333,13333,12872,9360,9149,1998,5729,9051,2694,11101,5107,1669
13334,13334,11343,5279,9149,16094,6788,7752,8668,12517,9168,1998
13335,13335,1937,5993,11569,6130,12546,2499,9989,4021,625,5790
13336,13336,8699,14856,12540,3209,12183,9772,7615,14420,13696,10051
13337,13337,6618,8231,16105,11511,2816,14205,9613,10685,16423,16816
13338,13338,5289,14970,728,4164,1248,1277,10913,7157,11989,5061
13339,13339,6623,10008,7704,12312,6362,15621,8831,9345,9740,12575
13340,13340,10274,3053,11534,5341,10815,8629,1770,1324,1980,12524
13341,13341,16787,7210,1269,7370,15608,8638,11129,10848,16136,2772
13342,13342,3540,16870,4960,8197,3294,9897,16184,13550,14064,17152
13343,13343,10477,3678,17451,10716,17437,10433,15328,12251,3673,10509
13344,13344,15474,10740,16701,7226,3302,7354,11336,14154,16365,4180
13345,13345,7973,6077,5448,10974,14869,8255,7856,4385,1381,985
13346,13346,16969,7814,17658,15460,15068,16357,7824,3850,17274,13603
13347,13347,380,14453,2792,11515,12708,502,1449,8511,14706,3056
13348,13348,14289,15521,12655,9571,15008,9347,15134,7403,15025,7164
13349,8880,12873,13349,5064,13665,10580,14355,12622,9974,16803,4359
13350,13350,4234,17510,720,5694,8456,681,512,1176,7897,2467
13351,13351,4067,8897,17656,6521,15215,2966,15237,926,6882,3466
13352,7873,6960,13352,8061,8105,1258,12640,12155,8427,7714,11900
13353,13353,17146,6978,14119,15623,819,14863,13512,7415,2625,8338
13354,13354,7799,8644,8,13007,10235,6475,8440,11403,3807,7668
13355,13355,5266,9144,6797,12585,10596,14956,9069,7029,11566,9054
13356,13356,16643,7701,16282,16144,5751,12993,4461,13401,13282,5906
13357,13357,9424,16912,1905,3935,5909,4504,15981,13187,5612,2476
13358,13358,16868,8410,14665,17237,10343,11833,11648,13989,7155,12658
13359,13359,6506,14376,7233,8309,12519,7740,3097,16444,5028,13637
13360,13360,13165,3038,8750,4674,8430,2303,3363,1641,7962,2083
13361,13361,8609,2185,2493,8647,12202,1084,8999,2485,8227,6922
13362,13362,17256,7113,2559,9099,1606,13272,13595,2273,5636,11599
13363,13363,6613,1040,14065,13598,896,86,12230,217,711,5532
13364,13364,16855,5372,17396,83,2948,13624,13091,2633,404,3065
13365,13365,3584,9858,4114,14341,4554,10124,9714,11480,15228,5865
13366,13366,4828,8917,125,1219,243,399,13104,13773,9107,1323
13367,13367,7083,6093,3810,1554,13932,17233,8576,6993,2391,13123
13368,8572,13368,9739,15781,1406,7640,16605,6212,9539,10503,10162
13369,13369,11045,16508,15789,16559,12904,10726,6534,14273,13033,3685
13370,13370,11366,15703,17446,17537,13986,8059,17258,17177,2400,14152
13371,422,13371,3067,1272,4010,11665,5233,6027,4931,8561,5782
13372,13372,10410,5381,12607,14858,17692,17781,15958,12334,8809,12736
13373,13373,9879,17454,4435,4442,13413,13975,10085,2842,13386,9212
13374,13374,12390,7317,13442,7373,10611,10403,15100,15349,17677,16955
13375,13375,4110,5398,11516,14464,1326,17547,13411,10356,16353,14724
13376,13376,17453,16459,5984,14861,17778,12611,3972,12510,10143,4817
13377,13377,1244,14360,12421,4656,7820,17365,5170,1816,943,17577
13378,13378,15385,11033,14917,5143,10407,13233,15197,13048,14215,8710
13379,13379,10747,7482,15516,10483,7991,6954,6447,7665,9591,9504
13380,13380,10096,14383,5038,12024,2307,1307,7240,7926,7814,14392
13381,13381,14328,1405,10347,6171,13067,11851,11578,1615,10265,3258
13382,13382,13296,13198,1460,6199,8429,6425,9977,1105,2347,9876
13383,13383,5681,11536,9359,4438,5857,8376,15806,9050,12115,16038
13384,13384,11237,3406,4358,12094,8209,12898,16239,10516,16293,5315
13385,13385,6243,6991,16623,12453,14151,17698,14527,11463,8729,17648
13386,2842,13386,9212,1191,9843,8700,14859,8268,10377,6358,6363
13387,13387,16868,8410,13358,17237,13989,10343,11833,14665,11648,7155
13388,13388,4911,16848,7656,17697,12269,14996,13841,17254,16830,10135
13389,13389,17280,11240,10133,12773,7301,7805,6624,5105,7750,15138
13390,15296,13390,11295,11226,11243,1033,11329,14974,4399,15756,7584
13391,13391,7138,17748,17126,14540,10218,7667,9664,14411,14803,5122
13392,6884,13392,9917,9839,5679,5491,5618,8217,3169,8973,2769
13393,13393,8481,11166,5297,4979,14711,1703,14242,16120,2942,11170
13394,13394,17606,13399,9639,10844,10843,15312,1062,588,1173,2668
13395,13395,12330,15748,15528,6245,743,6457,330,6150,5007,867
13396,13396,5848,16434,9857,5166,6418,16124,2951,11088,12798,8389
13397,13397,3374,2514,707,8218,16390,9451,9417,4500,11054,2533
13398,13398,17315,4657,10784,11902,16915,5589,13823,13778,7525,2778
13399,13399,4814,11753,867,12898,5007,6555,1187,852,2604,9645
13400,13400,11966,5814,6458,13092,5307,12756,16125,15853,2687,1216
13401,13401,12993,16144,5751,16643,13356,7701,4461,16282,13282,5906
13402,13402,3408,6408,730,16108,2065,1699,4235,488,1525,1038
13403,13403,8906,9273,10364,7456,4025,8165,14223,9302,9887,13654
13404,13404,12392,12831,6531,9222,10841,4341,3567,14771,2796,2612
13405,13405,7316,10798,7120,8477,6039,4306,17412,12353,15691,10286
13406,13406,8669,10362,7045,8828,9614,15358,256,13790,13736,9948
13407,13407,9410,5562,10622,1284,2782,3012,5746,932,2870,4794
13408,13408,17640,9849,5349,11864,15247,15816,16638,13498,7241,14485
13409,13409,2419,3835,13013,6466,5231,6318,11764,8889,7857,8568
13410,13410,10108,11003,6639,12612,6906,4331,9118,5483,10385,12066
13411,13411,17547,14464,9547,8193,16353,13375,7619,4110,14010,16707
13412,13412,12668,3777,1149,6965,13581,7455,13094,13957,13791,4906
13413,13413,4435,6358,2222,7228,16843,2854,9450,9004,6305,15283
13414,13414,15212,14210,3856,7381,10760,4318,15911,4817,8153,17445
13415,13415,2089,6036,17259,10952,16749,1751,15115,17503,13446,2023
13416,13416,5283,1354,884,3125,13267,5346,3966,6588,3672,12095
13417,13871,3694,13417,5494,7641,13505,7509,8775,13722,186,8520
13418,13418,10986,1215,13112,13065,12884,13469,13064,14276,11424,11008
13419,597,13419,4683,11217,10941,3335,16555,5707,8475,16650,11035
13420,13420,12853,13867,8525,12903,12935,11424,12424,13112,13065,5319
13421,13421,17444,15361,3218,15610,9469,16465,739,10479,9602,15154
13422,13422,12883,13037,3624,14661,17611,8219,5537,9725,2540,12132
13423,13423,9404,13744,1141,11950,15741,2744,9982,15167,4361,4087
13424,13424,8890,8255,17201,13879,11774,9785,4023,8738,5695,4665
13425,13425,984,12398,9411,14577,13313,4407,1866,2967,14291,8093
13426,13426,13662,7758,12689,2988,16178,5353,17076,12181,7281,6361
13427,13427,13638,7447,2910,5154,1449,6880,1664,2024,1683,6500
13428,13428,2833,11822,11856,11911,11964,17503,5459,3238,4916,3509
13429,13429,8693,5356,11702,9626,751,11937,15628,8024,13684,13290
13430,13430,16877,14634,11565,2180,2059,8954,16606,10020,4709,11895
13431,13431,11654,11535,16754,2735,8819,13162,8092,9711,4436,8622
13432,13432,3115,3353,16510,2199,6100,4281,4240,3497,913,6459
13433,13433,3323,11089,12320,3877,7842,11414,2780,3971,1470,4345
13434,13434,8602,1074,2572,3066,11474,14668,9042,3450,4659,14031
13435,13435,11045,16508,15789,16559,12904,6534,10726,14273,13033,3685
13436,13436,2684,16008,7018,15992,5513,6669,11624,11491,11715,14308
13437,11205,14409,13437,14017,9639,10824,15098,10878,10844,10843,15312
13438,13438,8155,2092,15375,13091,12762,14978,12178,11112,14000,1569
13439,13439,15257,12789,8368,7647,1725,228,5060,3360,6840,1040
13440,13440,7894,15105,16027,601,15447,10132,6283,2415,830,15613
13441,13441,7013,13777,14251,12080,17385,8598,10668,15046,2627,15648
13442,13442,7373,10611,10403,12390,7317,13374,15100,15349,16955,17677
13443,13443,15836,10305,8911,9880,13925,9484,11824,3275,12781,10885
13444,13444,15637,11164,10465,16483,12208,4101,3009,15869,14702,16532
13445,13445,12475,1491,15128,11814,6244,10985,17630,6723,15530,1806
13446,13446,15152,15115,17503,16749,2023,12918,9319,14610,4467,1751
13447,13447,6995,3947,6405,15158,5133,14482,7469,13988,15956,7136
13448,13448,15962,15736,17237,13989,10912,14314,16868,13358,8410,14665
13449,13449,4939,16194,8324,6361,17286,5479,7265,9671,1743,3085
13450,13450,14897,16002,6359,12113,14014,15415,9217,13458,15393,3227
13451,13451,16021,15873,7931,13864,17582,17732,17726,17581,16084,17420
13452,13452,3982,16951,10107,6429,17663,7586,1449,735,2787,3191
13453,13453,11280,12330,12911,8836,5765,6836,12035,5239,16890,6245
13454,13454,15383,14686,7230,5793,15913,6146,3404,9650,12792,11536
13455,13455,10290,1204,17708,16388,11539,4721,15879,1735,13787,3970
13456,13456,11078,15583,15529,15582,3080,17713,15527,14826,2361,11948
13457,13457,7778,8625,10077,154,7880,12195,14323,6059,12931,2270
13458,9464,2644,10501,12113,6664,8360,13458,12173,14014,9217,3227
13459,13459,14796,15313,6140,3625,17754,7163,8323,8263,16816,14718
13460,13460,15952,17316,1309,9171,14906,15177,9271,7761,14091,8275
13461,13461,3930,2539,7289,9118,1058,15140,10385,12066,6906,15807
13462,13462,16834,12007,16852,16213,2268,13183,11605,9690,12569,9555
13463,13463,10914,11687,927,16239,8671,15319,2299,3873,16746,4574
13464,13464,17009,17651,7747,14084,12553,14710,5941,3167,177,14131
13465,13465,4405,6548,1505,6536,16391,13002,3617,6976,15442,2390
13466,13466,16916,8345,16763,7539,1112,3563,15251,3456,934,12964
13467,13467,345,3781,3073,2025,15532,14034,2551,4607,9164,3485
13468,13468,14433,9290,13818,3742,9919,11958,5512,13413,4442,13182
13469,13064,12884,13469,11008,12935,13867,11424,13095,8311,12934,12853
13470,13470,13849,8525,12903,13867,11424,12939,6527,12713,13065,13112
13471,13471,7952,6942,8392,5490,4440,8166,16393,6923,11055,3274
13472,13472,1923,7352,11807,15099,15676,7902,6562,3235,6629,6774
13473,13473,14925,3550,7546,11251,11103,631,188,2788,9980,5645
13474,13474,12131,8114,2076,3523,3631,16001,6346,5144,14272,3592
13475,13475,15734,7588,16047,12784,17712,16966,16832,9314,1311,11744
13476,13476,11329,1033,14974,11243,11295,11226,10071,13542,4301,17418
13477,13477,7091,6926,16159,10591,14800,13484,17695,17183,4458,8993
13478,13478,6441,5240,726,12913,13564,10087,2253,12242,14914,9991
13479,13479,12703,5414,9960,6458,5814,13092,2924,11966,13400,65
13480,13480,15489,17135,5615,10344,10487,11633,8468,8778,9027,6549
13481,13481,9707,16978,17492,17393,9803,6839,15194,9736,13182,15227
13482,13482,8499,16883,13815,6480,428,7016,10242,5690,15186,8809
13483,13483,3403,16656,6011,1934,12731,9155,4312,12946,2589,16233
13484,13484,16867,9378,9004,6758,2601,6358,11753,15246,867,13606
13485,13485,17352,9791,13905,10572,5745,15767,12568,5980,13616,10652
13486,13486,12526,1637,381,12556,10331,8980,15465,8076,1283,9688
13487,2711,5981,3565,9737,12839,662,1398,3256,1989,462,7434
13488,13488,16207,10011,12316,9554,6135,16308,15203,14458,14370,15151
13489,13489,16727,8378,17381,10967,9534,16258,14332,17011,8062,4271
13490,13490,9225,12114,17534,5742,4045,7449,2,8436,3,5159
13491,13491,10684,5599,3287,2777,6832,12035,6836,12330,15701,8689
13492,13492,4733,13790,1035,1491,11814,741,6793,17216,9396,3618
13493,13493,15738,7043,16280,11108,932,10622,13034,16176,3466,12239
13494,13494,17130,9523,3189,7863,9249,9157,4470,1006,3684,17043
13495,13495,9623,16520,13051,9791,7766,8648,13155,13566,6458,10669
13496,13496,3439,8361,11685,5598,3413,2275,13222,12105,5642,3055
13497,9572,17399,10060,13497,9778,16225,14867,15998,17335,3122,4796
13498,13498,16638,11864,15247,9849,14485,7241,15816,17640,13408,5349
13499,13499,14021,17178,14998,6620,6966,17106,5291,11108,3222,531
13500,13500,6744,7748,9248,10502,9257,14564,15092,6662,7755,2978
13501,13501,17651,1834,15640,14710,13464,828,17009,3167,6771,12553
13502,13502,1634,2554,4538,7462,14509,12284,4542,3251,1003,1061
13503,13503,12476,10746,5404,12193,3761,10863,5991,2050,3040,3218
13504,14278,13504,13878,7521,3823,4771,1907,8415,10653,6862,14653
13505,13505,7641,5494,8775,13722,7509,186,13871,3694,13417,8520
13506,13506,9254,12032,6250,13642,16766,3359,1786,393,2018,6011
13507,13507,13992,11258,15215,12590,8617,12572,1025,2812,2966,15237
13508,13508,9597,5447,7817,9758,6693,10016,7564,16588,6289,11649
13509,13509,3936,15047,4286,9159,7711,5566,10797,533,131,7438
13510,13510,5000,6893,6623,10008,7704,12312,6362,15621,9740,13339
13511,13511,3592,12994,8170,2484,3631,5144,12131,8114,2076,14272
13512,13512,7415,819,6978,15623,14119,14863,2625,13353,17146,7466
13513,13513,16204,12655,15521,15008,9571,9347,15025,7164,2209,9300
13514,13514,10682,13242,13327,12660,10329,4693,11146,6519,13919,16017
13515,13515,12497,16099,12468,14079,15314,17051,2695,7072,12975,3675
13516,13516,8272,5399,7698,128,4852,2725,4883,3546,17282,5165
13517,13517,11472,12671,16432,9336,13032,16302,15318,2146,14935,6534
13518,13518,9008,6794,14419,11080,2562,9067,15245,16299,4636,15176
13519,13519,14739,14933,7177,8016,14001,256,1798,1220,2037,6416
13520,13520,16674,14173,10215,13016,5016,15419,15106,16318,4896,2950
13521,13521,10430,13108,3826,1139,4179,4300,4585,3137,1306,12586
